,p__0,p__1,p__2,p__3,p__4,p__5,p__6,p__7,p__8
2604,0.00022690473254474721,0.06983142586165678,3.4518889714975485e-05,0.0546074361012206,0.08729406112442993,0.008929763720956184,0.005144712103257618,0.0315652285768597,0.15244840935972406
2605,0.00022637601120536417,0.06985888354825061,3.4512602610491574e-05,0.054608969043279686,0.08725166135366445,0.008935513660613341,0.005148766777674946,0.031570509823466486,0.15241461687622834
2606,0.00022621797842836144,0.06989588874179707,3.4475814110630144e-05,0.05461685052447171,0.08739436322213004,0.008939237306768107,0.005153056804759177,0.03155767664051977,0.15244589973401154
2607,0.00022607163200498272,0.06992464661016014,3.452429117094911e-05,0.05460531016354795,0.08734554407693594,0.008935803138191253,0.0051487024803430785,0.03155562087178703,0.1524680792873426
2608,0.00022551724836142886,0.0699853570503091,3.447517497018517e-05,0.054618381853046766,0.08728068861111615,0.008927924319690148,0.005147024384695915,0.031566612436572335,0.1524230893674932
2609,0.00022531361301045752,0.07001725055970077,3.45194999038253e-05,0.0546056507848172,0.08730720427698438,0.008930402208171866,0.005149696727545824,0.03156595524799078,0.15237764358894135
2610,0.00022572564235729227,0.06996290106145349,3.453462305706183e-05,0.05460044096543834,0.08729311664902398,0.008931204890009918,0.005148187566696812,0.03156465464936771,0.15239979924607994
2611,0.0002263331241465792,0.06987855610779728,3.450527115917819e-05,0.05460865902929273,0.0873070815805575,0.008930053750020421,0.005150329619032658,0.03156498691401625,0.15242523947580314
2612,0.00022637559831463857,0.06987946188095846,3.4484296087271675e-05,0.054613222054806836,0.08731365185829583,0.008921991801511259,0.005149910345573086,0.031570295472706615,0.15240756822584056
2613,0.00022556720512284336,0.06997272335288916,3.4448068050515235e-05,0.054623726307710514,0.08735348736496644,0.008935349420890344,0.005151506062717837,0.03155997100024916,0.1524331804105181
